id,level,displayName,message,tags,description,helpLink,probes,target.type,target.platform,target.engineEdition,target.version,target.name.not,threshold,RetryCountPct
AgentSvcAccNotSupported,Warning,'SQL Server Agent' service uses not supported account,Use another account to run 'SQL Server Agent' service. Current account '@{attr::service::SQLAgent.account}' is not supported,"['DefaultRuleset', 'Configuration']","Running the 'SQL Server Agent' service under 'NT AUTHORITY\LOCALSERVICE', 'NT AUTHORITY\SYSTEM' or 'NT AUTHORITY\NETWORKSERVICE' accounts is not supported.",https://docs.microsoft.com/sql/database-engine/configure-windows/configure-windows-service-accounts-and-permissions,['IsClusteredServer'],Server,['Windows'],OnPremises,"[11.0,)",,,
AgentSvcAccSame,Warning,'SQL Server Agent' and 'SQL Server Database Engine' use same account,Use different accounts for 'SQL Server Agent' service and 'SQL Server Database Engine' service. Now both services use '@{attr::service::SQLAgent.account}' account,"['DefaultRuleset', 'Configuration']",Running the 'SQL Server Agent' service under the same account as the 'SQL Server Database Engine' service is not recommended.,https://docs.microsoft.com/sql/database-engine/configure-windows/configure-windows-service-accounts-and-permissions,,Server,['Windows'],OnPremises,"[11.0,)",,,
AgentSvcStoped,Warning,'SQL Server Agent' service is stopped,Run 'SQL Server Agent' service,"['DefaultRuleset', 'Configuration']","The 'SQL Server Agent' service executes jobs, monitors SQL Servers, fires alerts and enables automation for some administrative tasks.",https://docs.microsoft.com/sql/database-engine/configure-windows/manage-the-database-engine-services,,Server,['Windows'],OnPremises,"[11.0,)",,,
AutoSoftNUMAOn,Warning,Auto Soft NUMA should be enabled,Turn 'automatic soft-NUMA disabled' option on to avoid inefficient allocation of cores between NUMA nodes,"['DefaultRuleset', 'Configuration', 'NUMA']","Modern processors have multiple cores per socket. Each socket is represented, usually, as a single NUMA node. The SQL Server database engine partitions various internal structures and partitions service threads per NUMA node. With processors containing 10 or more cores per socket, using software NUMA to split hardware NUMA nodes generally increases scalability and performance. Prior to SQL Server 2014 (12.x) SP2, software-based NUMA (soft-NUMA) has required to edit the registry to add a node configuration affinity mask, and was configured at the host level, rather than per instance. Soft-NUMA has configured automatically at the database-instance level when the SQL Server Database Engine service starts.",https://docs.microsoft.com/sql/database-engine/configure-windows/soft-numa-sql-server,['SysConfiguration'],Server,"['Windows', 'Linux']",OnPremises,"[13.0,)",,,
AzSqlVmSize,Warning,VM size is not memory-optimized,Use memory optimized virtual machine sizes for the best performance of SQL Server workloads,"['DefaultRuleset', 'SqlOnVm', 'Azure', 'Performance']","Memory optimized VM sizes offer a high memory-to-CPU ratio that is great for relational database servers. The DSv2 11-15, Edsv4 series, the M-, and the Mv2- series offer the optimal memory-to-vCore ratio required for OLTP workloads. Both M series VMs offer the highest memory-to-vCore ratio required for mission critical workloads and is also ideal for data warehouse workloads.",https://docs.microsoft.com/azure/azure-sql/virtual-machines/windows/performance-guidelines-best-practices,,Server,['Windows'],,,,,
BlockingChains,Warning,Blocking chains,Review locking strategy. @{blocked_spid} process(es) have been blocked@{block_time_min: for more than #0 min;;''},"['DefaultRuleset', 'Statistics']",Blocking chains of sessions can cause poor performance when the duration of locks is too long on the resource.,https://docs.microsoft.com/sql/relational-databases/system-dynamic-management-views/sys-dm-os-waiting-tasks-transact-sql,,Database,"['Windows', 'Linux']",OnPremises,"[11.0,)",,,
BlockProcThreshNotRecommend,Warning,Blocked process threshold is set to recommended value,Increase or disable blocked process threshold option. Current value is @{block_threshold},"['DefaultRuleset', 'Configuration']","This rule checks that the blocked process threshold option is set to 0 (disabled) or set to a value higher than or equal to 5 (seconds). Setting the blocked process threshold option to a value from 1 to 4 can cause the deadlock monitor to run constantly. Values 1 to 4 should only be used for troubleshooting, and never long term or in a production environment without the assistance of Microsoft Customer Service and Support.",https://docs.microsoft.com/sql/relational-databases/policy-based-management/increase-or-disable-blocked-process-threshold,['SysConfiguration'],Server,"['Windows', 'Linux']",OnPremises,"[11.0,)",,5,
BrowserSvcAccSame,Warning,'SQL Server Browser' and 'SQL Server Database Engine' use same account,Use different accounts for 'SQL Server Browser' and 'SQL Server Database Engine'. Now both services use '@{attr::service::SQLBrowser.account}' account,"['DefaultRuleset', 'Configuration']",Running the 'SQL Server Browser' service under the same account as the 'SQL Server Database Engine' service is not recommended.,https://docs.microsoft.com/sql/database-engine/configure-windows/configure-windows-service-accounts-and-permissions,,Server,['Windows'],OnPremises,"[11.0,)",,,
BrowserSvcStoped,Warning,'SQL Server Browser' service is stopped,Run 'SQL Server Browser' service,"['DefaultRuleset', 'Configuration']",The 'SQL Server Browser' service is a name resolution service that provides SQL Server connection information to client computers.,https://docs.microsoft.com/sql/database-engine/configure-windows/manage-the-database-engine-services,,Server,['Windows'],OnPremises,"[11.0,)",,,
CrossDBOwnershipOff,Warning,Option 'cross db ownership chaining' should be disabled,Disable 'cross db ownership chaining' option,"['DefaultRuleset', 'Configuration', 'Security']","Cross-database ownership chaining occurs when a procedure in one database depends on objects in another database. A cross-database ownership chain works in the same way as ownership chaining within a single database, except that an unbroken ownership chain requires that all the object owners are mapped to the same login account. If the source object in the source database and the target objects in the target databases are owned by the same login account, SQL Server does not check permissions on the target objects. Ownership chaining across databases is turned off by default. Microsoft recommends that you disable cross-database ownership chaining because it exposes you to some security risks.",https://docs.microsoft.com/dotnet/framework/data/adonet/sql/enabling-cross-database-access-in-sql-server,['SysConfiguration'],Server,"['Windows', 'Linux']",OnPremises,"[11.0,)",,,
DefaultTraceOff,Warning,Default trace is enabled,Enable 'default trace enabled' option to get troubleshooting assistance,"['DefaultRuleset', 'Configuration']","Use the 'default trace enabled' option to enable or disable the default trace log files. The default trace functionality provides a rich, persistent log of activity and changes primarily related to the configuration options. ",https://docs.microsoft.com/sql/database-engine/configure-windows/default-trace-enabled-server-configuration-option,['SysConfiguration'],Server,"['Windows', 'Linux']",OnPremises,"[11.0,)",,,
DiskFragmentationAnalysis,Warning,Disk fragmentation analysis,Defragment volume '@{Output.Name}' with physical fragmentation,"['DefaultRuleset', 'Configuration']","If you do not defragment your hard disk, the operating system may have to go to several physical locations on the disk to retrieve the database file, making file access slower. To get information about the fragmentation level, this check requires the destination SQL Server to be running under the sysadmin account.",https://support.microsoft.com/help/3195161/defragmenting-sql-server-database-disk-drives,['DiskFragmentationAnalysis'],Server,['Windows'],OnPremises,"[11.0,)",,,
DiskPartitionAlignment,Warning,Disk Partition alignment,Increase disk partition alignment on @{Output.Name} to make it 64 KB at least. Current volume offset is @{Output.StartingOffset},"['DefaultRuleset', 'Performance', 'Storage']","Noncompliance with storage configuration best practices for the Microsoft SQL Server database software is a common root cause of support cases. The reason is often shown to be misalignment between Windows, storage, disk controllers, and cache segment lines. 64 KB is a common, valid starting partition offset because it correlates well with fundamental physical boundaries in disks, controllers, and cache. Other valid starting partition offsets exist.",https://docs.microsoft.com/previous-versions/sql/sql-server-2008/dd758814(v=sql.100),,Server,['Windows'],OnPremises,"[11.0,)",,,
DtsSvcAccSame,Warning,'Integration Services' and 'SQL Server Database Engine' use same account,Use different accounts for 'Integration Services' service and 'SQL Server Database Engine' service. Now both services use '@{attr::service::MsDtsServer.account}' account,"['DefaultRuleset', 'Configuration']",Running the 'Integration Services' service under the same account as the 'SQL Server Database Engine' service is not recommended.,https://docs.microsoft.com/sql/database-engine/configure-windows/configure-windows-service-accounts-and-permissions,,Server,['Windows'],OnPremises,"[11.0,)",,,
DtsSvcStoped,Warning,'Integration Services' service is stopped,Run 'Integration Services' service,"['DefaultRuleset', 'Configuration']",The 'Integration Services' service provides management support for Integration Services package storage and execution.,https://docs.microsoft.com/sql/database-engine/configure-windows/manage-the-database-engine-services,,Server,['Windows'],OnPremises,"[11.0,)",,,
ErrorLogSize,Warning,Error log file size is too big,Cycle error log files or revise error log settings. Current error log file size is more than @{threshold} MB.,"['DefaultRuleset', 'Configuration', 'Performance']",Cycling error log files makes it easier to read the error log.,https://docs.microsoft.com/sql/tools/configuration-manager/viewing-the-sql-server-error-log,['ErrorLogInfo'],Server,"['Windows', 'Linux']",OnPremises,"[11.0,)",,50,
FullTextServiceLoadOSResources,Warning,Full-text search option 'load_os_resources' set to default,Set full-text search option 'load_os_resources' to @{defaultLoadOSResources},"['DefaultRuleset', 'Configuration']","The full-text search option 'load_os_resources' indicates whether operating system word breakers, stemmers, and filters are registered and used with this instance of SQL Server. By default, this property is disabled to prevent inadvertent behavior changes by updates made to the operating system. Enabling use of operating system resources provides access to resources for languages and document types registered with Microsoft Indexing Service that do not have an instance-specific resource installed. If you enable the loading of operating system resources, ensure that the operating system resources are trusted signed binaries; otherwise, they cannot be loaded when verify_signature (see below) is set to 1.",,['FullTextServiceInfo'],Server,"['Windows', 'Linux']","OnPremises, ManagedInstance","[11.0,)",,,
FullTextServiceVerifySignature,Warning,Full-text search option 'verify_signature' set to default,Set full-text search option 'load_os_resources' to @{defaultVerifySignature},"['DefaultRuleset', 'Configuration', 'Security']","The full-text search option 'verify_signature' indicates whether only signed binaries are loaded by the Full-Text Engine. By default, only trusted, signed binaries are loaded.",,['FullTextServiceInfo'],Server,"['Windows', 'Linux']","OnPremises, ManagedInstance","[11.0,)",,,
FullTextSvcAccNotRecommended,Warning,'Full-text search' service uses non-recommended account,Use another account to run 'Full-text search' service. Current account '@{attr::service::MSSQLFDLauncher.account}' is not recommended,"['DefaultRuleset', 'Configuration']",Running the 'Full-text search' service under the 'NT AUTHORITY\SYSTEM' account is not recommended for security reasons.,https://docs.microsoft.com/sql/database-engine/configure-windows/configure-windows-service-accounts-and-permissions,,Server,['Windows'],OnPremises,"[11.0,)",,,
FullTextSvcAccSame,Warning,'Full-text search' and 'SQL Server Database Engine' use same account,Use different accounts for the 'Full-text search' service and the 'SQL Server Database Engine' service. Now both services use '@{attr::service::MSSQLFDLauncher.account}' account,"['DefaultRuleset', 'Configuration']",Running the 'Full-text search' service under the same account as the 'SQL Server Database Engine' service is not recommended.,https://docs.microsoft.com/sql/database-engine/configure-windows/configure-windows-service-accounts-and-permissions,,Server,['Windows'],OnPremises,"[11.0,)",,,
FullTextSvcStoped,Warning,'Full-text search' service is stopped,Run 'Full-text search' service,"['DefaultRuleset', 'Configuration']",The 'Full-text search' service quickly creates full-text indexes on content and properties of structured and semistructured data to provide document filtering and word-breaking for SQL Server.,https://docs.microsoft.com/sql/database-engine/configure-windows/manage-the-database-engine-services,,Server,['Windows'],OnPremises,"[11.0,)",,,
HPLogicalProcessor,Warning,HP Logical Processor issue,Update server BIOS to the latest version. It may be affected by the HP Logical Processor issue ,"['DefaultRuleset', 'Performance']","HP ProLiant Gen9 servers configured with Intel Xeon E5 2600 v3 processors can be configured to support processor configurations that exceed 64 logical processors. Windows Operating Systems divide the logical processors into groups (Kgroups). On HP ProLiant Gen9 servers, the System Firmware, by default, reports the maximum number of possible logical processors to reflect the highest core count processor available. The result is that Windows Operating Systems will group the available logical processors into more than one Kgroup in a two-socket populated configuration. Applications that rely on older kernel APIs for affnitizing threads inside a process to a specific logical processor will only be able to address one Kgroup. The result is that the process will run on fewer logical processors than are presented to the OS for use. Workloads that utilize multiple processes (in lieu of a single process with multiple threads), or are leveraging the APIs that allow beyond single Kgroup addressing, will have full access to all the logical processors presented to the OS for use.",https://support.hpe.com/hpesc/public/docDisplay?docId=emr_na-c04650594,['SysDmOsSysInfo'],Server,['Windows'],OnPremises,"[11.0,)",,,
IndexCreateMemory,Warning,'index create memory' should be greater than 'min memory per query',Set 'index create memory' to 0 or make it greater than 'min memory per query'. Current 'index create memory' is @{index_create_memory} KB. Current 'min memory per query' is @{min_memory_per_query} KB,"['DefaultRuleset', 'Configuration', 'IndexCreateMemory']","The 'index create memory' option controls the maximum amount of memory initially allocated for sort operations when creating indexes. The default value for this option is 0 (self-configuring). If more memory is later needed for index creation and the memory is available, the server will use it; thereby, exceeding the setting of this option. If additional memory is not available, the index creation will continue using the memory already allocated. However, if you experience difficulties creating indexes, consider increasing the value of this option from its run value.",https://docs.microsoft.com/sql/database-engine/configure-windows/configure-the-index-create-memory-server-configuration-option,['SysConfiguration'],Server,"['Windows', 'Linux']",OnPremises,"[11.0,)",,,
LightweightPoolingOn,Warning,Lightweight pooling option disabled,Disable 'lightweight pooling' option as fiber mode scheduling can decrease performance,"['DefaultRuleset', 'Configuration', 'Performance']","The 'lightweight pooling' option is used to configure SQL Server to use simplified flows (or 'fibers'). Fiber mode is intended for certain situations in which the context switching of the UMS workers are the critical bottleneck in performance. Because this is rare, fiber mode rarely enhances performance or scalability on the typical system. Improved context switching in Microsoft Windows Server 2003 has also reduced the need for fiber mode. We do not recommend that you use fiber mode scheduling for routine operation. This is because it can decrease performance by inhibiting the regular benefits of context switching, and because some components of SQL Server that use Thread Local Storage (TLS) or thread-owned objects, such as mutexes (a type of Win32 kernel object), cannot function correctly in fiber mode.",https://docs.microsoft.com/sql/database-engine/configure-windows/lightweight-pooling-server-configuration-option,['SysConfiguration'],Server,"['Windows', 'Linux']",OnPremises,"[11.0,)",,,
LocksOptionNotDefault,Warning,Option 'locks' should be set to default,Set 'locks' option to @{recommended_max_lock_number}. Current value is @{locks},"['DefaultRuleset', 'Configuration', 'Performance']","The 'locks' option sets the maximum number of available locks, thereby limiting the amount of memory the SQL Server Database Engine uses for them. The default setting is 0, which allows the Database Engine to allocate and deallocate lock structures dynamically, based on changing system requirements.",https://docs.microsoft.com/sql/database-engine/configure-windows/configure-the-locks-server-configuration-option,['SysConfiguration'],Server,"['Windows', 'Linux']",OnPremises,"[11.0,)",,,
MaxDOP1NUMA,Warning,MAXDOP set in accordance with CPU count,"Update MAXDOP option according to guideline (see help link). Current MAXDOP value is @{max_dop}, CPU count is @{online_logical_processors}","['DefaultRuleset', 'MaxDOP', 'Performance', 'Configuration']","The Microsoft SQL Server max degree of parallelism (MAXDOP) configuration option controls the number of processors that are used for the execution of a query in a parallel plan. This option determines the number of threads that are used for the query plan operators that perform the work in parallel. Depending on whether SQL Server is set up on a symmetric multiprocessing (SMP) computer, a non-uniform memory access (NUMA) computer, or hyperthreading-enabled processors, the max degree of parallelism option should be configured appropriately.",https://support.microsoft.com/kb/2806535,"['ServerInstanceConfiguration', SysConfiguration']",Server,"['Windows', 'Linux']",OnPremises,"[11.0,)",,,
MaxDopFewNumaLess16,Warning,MAXDOP set in accordance with CPU count,Update MAXDOP configuration option value: @{max_dop}. It should not exceed the number of logical processors per NUMA node,"['DefaultRuleset', 'MaxDOP', 'Performance', 'Configuration']","The Microsoft SQL Server max degree of parallelism (MAXDOP) configuration option controls the number of processors that are used for the execution of a query in a parallel plan. This option determines the number of threads that are used for the query plan operators that perform the work in parallel. Depending on whether SQL Server is set up on a symmetric multiprocessing (SMP) computer, a non-uniform memory access (NUMA) computer, or hyperthreading-enabled processors, the max degree of parallelism option should be configured appropriately.",https://support.microsoft.com/kb/2806535,"['ServerInstanceConfiguration', SysConfiguration']",Server,"['Windows', 'Linux']",OnPremises,"[13.0,)",,,
MaxDopFewNumaOver16,Warning,MAXDOP set in accordance to CPU count,Update MAXDOP configuration option value: @{max_dop}. It should be half the number of logical processors per NUMA node with maximum value of 16,"['DefaultRuleset', 'MaxDOP', 'Performance', 'Configuration']","The Microsoft SQL Server max degree of parallelism (MAXDOP) configuration option controls the number of processors that are used for the execution of a query in a parallel plan. This option determines the number of threads that are used for the query plan operators that perform the work in parallel. Depending on whether SQL Server is set up on a symmetric multiprocessing (SMP) computer, a non-uniform memory access (NUMA) computer, or hyperthreading-enabled processors, the max degree of parallelism option should be configured appropriately.",https://support.microsoft.com/kb/2806535,"['ServerInstanceConfiguration', SysConfiguration']",Server,"['Windows', 'Linux']",OnPremises,"[13.0,)",,,
MaxDopFewNumaOver8,Warning,MAXDOP set in accordance with CPU count,Update MAXDOP configuration option value: @{max_dop}. It should be equal to 8,"['DefaultRuleset', 'MaxDOP', 'Performance', 'Configuration']","The Microsoft SQL Server max degree of parallelism (MAXDOP) configuration option controls the number of processors that are used for the execution of a query in a parallel plan. This option determines the number of threads that are used for the query plan operators that perform the work in parallel. Depending on whether SQL Server is set up on a symmetric multiprocessing (SMP) computer, a non-uniform memory access (NUMA) computer, or hyperthreading-enabled processors, the max degree of parallelism option should be configured appropriately.",https://support.microsoft.com/kb/2806535,"['ServerInstanceConfiguration', SysConfiguration']",Server,"['Windows', 'Linux']",OnPremises,"[11.0, 13.0)",,,
MaxMemory,Warning,Max allowed memory ,"Set 'max server memory' value to @{recommended:N0} MB or less to avoid detrimental memory pressure. Current 'max server memory' value is @{max_server_memory:N0}, which is greater than recommended","['DefaultRuleset', 'Memory', 'Performance', 'MaxMemory']","Setting the 'max server memory' value too high can cause a single instance of SQL Server to compete for memory with other SQL Server instances hosted on the same machine. However, setting this value too low could cause significant memory pressure and performance problems.",https://docs.microsoft.com/sql/database-engine/configure-windows/server-memory-server-configuration-options,"['OsSysMemory', SysConfiguration']",Server,"['Windows', 'Linux']","OnPremises, ManagedInstance","[11.0,)",,,
MaxMemorySystem,Warning,Max server memory exceeds system memory,Set 'max server memory' to @{recommended:N0} MB or less to avoid detrimental memory pressure. System memory of @{sysmem:N0} MB is not sufficient for current 'max server memory' setting of @{max_server_memory:N0} MB,"['DefaultRuleset', 'Memory', 'Performance', 'MaxMemory']",Setting the 'max server memory' value higher than system memory can cause SQL Server to compete for memory with the operating system and processes running on the same machine.,https://docs.microsoft.com/sql/database-engine/configure-windows/server-memory-server-configuration-options,"['OsSysMemory', SysConfiguration']",Server,"['Windows', 'Linux']","OnPremises, ManagedInstance","[11.0,)",,,
MinMemoryPerQuery,Warning,Option 'min memory per query' set to default,Set 'min memory per query' option to @{recommended_min_memory_per_query} KB. Current value is '@{min_memory_per_query}',"['DefaultRuleset', 'Configuration', 'Memory', 'Performance']","The min memory per query option specifies the minimum amount of memory (in kilobytes) that will be allocated for the execution of a query. This is also known as the minimum memory grant. The default value is 1,024 KB. Do not set the min memory per query server configuration option too high, especially on very busy systems, because the query has to wait1 until it can secure the minimum memory requested, or until the value specified in the query wait server configuration option is exceeded. If more memory is available than the specified minimum value required to execute the query, the query is allowed to make use of the additional memory, provided that the memory can be used effectively by the query.",https://docs.microsoft.com/sql/database-engine/configure-windows/configure-the-min-memory-per-query-server-configuration-option,['SysConfiguration'],Server,"['Windows', 'Linux']",OnPremises,"[11.0,)",,,
NetworkPacketSize,Warning,Option 'network packet size' set to default,Set 'network packet size' option to @{recommended_network_packet_size} bytes. Current value is @{network_packet_size},"['DefaultRuleset', 'Configuration', 'Network']",The 'network packet size' option sets the packet size (in bytes) that is used across the whole network. Packets are the fixed-size chunks of data that transfer requests and results between clients and servers. The default packet size is 4096 bytes.,https://docs.microsoft.com/sql/database-engine/configure-windows/configure-the-network-packet-size-server-configuration-option,['SysConfiguration'],Server,"['Windows', 'Linux']",OnPremises,"[11.0,)",,,
NtfsBlockSizeNotFormatted,Warning,NTFS block size in volumes with database files <> 64KB,Set allocation unit size on volume '@{masterFilesVolumeName}' to 64 KB. Current size is @{Output.BlockSize} bytes,"['DefaultRuleset', 'Performance', 'Configuration', 'NTFS']","A drive can be formatted with different sizes ranging from 512 bytes to 64K sizes with the default being 4KB (4096 bytes). This setting is also called as â€œBytes Per Clusterâ€. The atomic unit of storage in SQL Server is a page which is 8KB in size. Extents are groups of eight 8 KB pages that are physically contiguous to each other for a total of 64 KB. SQL Server uses extents to store data. Hence, on a SQL Server machine the NTFS Allocation unit size hosting SQL database files (Including tempdb files) should be 64 KB.",https://docs.microsoft.com/archive/blogs/docast/operating-system-best-practice-configurations-for-sql-server,"['NtfsBlockSize', Win32Volume']",Server,['Windows'],OnPremises,"[11.0,)",,,
OlapSvcAccSame,Warning,'Analysis Services' and 'SQL Server Database Engine' use same account,Use different accounts for the 'Analysis Services' service and the 'SQL Server Database Engine' service. Now both services use '@{attr::service::MSOLAP.account}' account,"['DefaultRuleset', 'Configuration']",Running the 'Analysis Services' service under the same account as the 'SQL Server Database Engine' service is not recommended.,https://docs.microsoft.com/sql/database-engine/configure-windows/configure-windows-service-accounts-and-permissions,,Server,['Windows'],OnPremises,"[11.0,)",,,
OlapSvcStoped,Warning,'Analysis Services' service is stopped,Run 'Analysis Services' service,"['DefaultRuleset', 'Configuration']",The 'Analysis Services' service provides online analytical processing (OLAP) and data mining functionality for business intelligence applications.,https://docs.microsoft.com/sql/database-engine/configure-windows/manage-the-database-engine-services,,Server,['Windows'],OnPremises,"[11.0,)",,,
OleAutomationProceduresOn,Warning,Option 'Ole Automation Procedures' set to default,Disable 'Ole Automation Procedures' option to avoid security risks,"['DefaultRuleset', 'Configuration', 'Security']","Use the 'Ole Automation Procedures' option to specify whether OLE Automation objects can be instantiated within Transact-SQL batches. When OLE Automation Procedures are enabled, a call to 'sp_OACreate' will start the OLE shared execution environment. The 'Ole Automation Procedures' option can be set to the following values: 1 Enabled, 0 Disabled (default value).",https://docs.microsoft.com/sql/database-engine/configure-windows/ole-automation-procedures-server-configuration-option,['SysConfiguration'],Server,"['Windows', 'Linux']",OnPremises,"[11.0,)",,,
PageFileAutoManaged,Warning,Page file is not automatically managed,Avoid automatic management of page files. Set custom size for page file on drives: '@{PagingFiles.Drive}',"['DefaultRuleset', 'Performance', 'Memory', 'PageFile']","Memory allocation failures can occur due to latencies that are associated with growing the size of a page file to support additional memory requirements in the system. A potential cause of these failures is when the page file size is configured as â€œautomatic.â€ Automatic page-file size starts with a small page file and grows automatically as needed. The IO system consists of many components, including file system filters, file systems, volume filters, storage filters, and so on. The specific components on a given system can cause variability in page file growth.",https://support.microsoft.com/help/4055223/memory-allocation-errors-can-be-caused-by-slow-page-file-growth,,Server,['Windows'],OnPremises,"[11.0,)",,,
PageFileAutoManagedAllDrives,Warning,Page file is not automatically managed,Disable 'Automatically manage paging file size for all drives' option,"['DefaultRuleset', 'Performance', 'Memory', 'PageFile']","Memory allocation failures can occur due to latencies that are associated with growing the size of a page file to support additional memory requirements in the system. A potential cause of these failures is when the page file size is configured as â€œautomatic.â€ Automatic page-file size starts with a small page file and grows automatically as needed. The IO system consists of many components, including file system filters, file systems, volume filters, storage filters, and so on. The specific components on a given system can cause variability in page file growth. ",https://support.microsoft.com/help/4055223/memory-allocation-errors-can-be-caused-by-slow-page-file-growth,['PageFileManagement'],Server,['Windows'],OnPremises,"[11.0,)",,,
PageFileLess10FreeSpace,Warning,Insufficient page file free space,Revise page file settings. Less than 10% of page file is available,"['DefaultRuleset', 'Performance', 'Memory', 'PageFile']","Page file sizing depends on the system crash dump setting requirements and the peak usage or expected peak usage of the system commit charge. Both considerations are unique to each system, even for systems that are identical. This means that page file sizing is also unique to each system and cannot be generalized.",https://docs.microsoft.com/windows/client-management/determine-appropriate-page-file-size,['OsSysMemory'],Server,"['Windows', 'Linux']",OnPremises,"[11.0,)",,0.1,
PageFileNotConfigured,Warning,Page file not configured,Create page file on server,"['DefaultRuleset', 'Performance', 'Memory', 'PageFile']","Page file sizing depends on the system crash dump setting requirements and the peak usage or expected peak usage of the system commit charge. Both considerations are unique to each system, even for systems that are identical. This means that page file sizing is also unique to each system and cannot be generalized.",https://docs.microsoft.com/windows/client-management/determine-appropriate-page-file-size,['PageFileManagement'],Server,['Windows'],OnPremises,"[11.0,)",,,
PageFileOut,Warning,Memory paged out,Revise LPIM settings. Part of SQL Server process memory has been paged out,"['DefaultRuleset', 'Performance', 'Memory', 'PageFile']","Microsoft SQL Server performs dynamic memory management based on the memory requirements of the current load and activities on the system. On Windows, SQL Server can use the memory notification mechanisms that are provided by the QueryMemoryResourceNotification Windows API. Based on this information from the QueryMemoryResourceNotification Windows API or from the memory calculation, SQL Server responds to the current memory situation on a specific system. This provides the following benefits: 1. The system does not page out the working set of the SQL Server process; 2. The necessary database pages are available in memory to reduce physical I/O needs. For more information, see the ""Dynamic memory management"" topic and the ""Server memory options"" topic in SQL Server Books Online.",https://docs.microsoft.com/sql/database-engine/configure-windows/enable-the-lock-pages-in-memory-option-windows,['OsSysMemory'],Server,"['Windows', 'Linux']",OnPremises,"[11.0,)",,,
PowerPlanSchemeNotRecommended,Warning,Power plan is High Performance,Switch server to High Performance power plan,"['DefaultRuleset', 'Configuration', 'Performance']","In some cases you may experience degraded overall performance on a Windows Server 2008 R2 or later machine when running with the default (Balanced) power plan. The issue may occur irrespective of platform and may be exhibited on both native and virtual environments. The degraded performance may increase the average response time for some tasks and cause performance issues with CPU-intensive applications. Please note that you may not notice performance issues while performing simple operations. However, applications or scripts that intensively use resources (primarily processor and memory) may exhibit the problem. To work around the performance degradation issue, you can switch to the High Performance power plan.  However, this will disable dynamic performance scaling on the platform. Depending on the environment, if the platform is always under a heavy load, then this is a viable solution.",https://support.microsoft.com/help/2207548/slow-performance-on-windows-server-when-using-the-balanced-power-plan,['PowerPlan'],Server,['Windows'],OnPremises,"[11.0,)",,,
PriorityBoostOn,Critical,Option 'priority boost' set to default,Set 'priority boost' option to default value,"['DefaultRuleset', 'Configuration', 'Performance']","The 'priority boost' option used to specify whether Microsoft SQL Server should run at a higher scheduling priority than other processes on the same computer. If this option is set to 1, SQL Server runs at a priority base of '13' scheduler. The default is '0', which is a priority base of '7'.",https://docs.microsoft.com/sql/database-engine/configure-windows/configure-the-priority-boost-server-configuration-option,['SysConfiguration'],Server,['Windows'],OnPremises,"[11.0,)",,,
QueryWaitNotDefault,Critical,Option 'query wait' set to default,Set 'query wait' option to @{default_query_wait}. Current value is @{query_wait}. Increasing maximum wait time may increase amount of time to terminate queries,"['DefaultRuleset', 'Configuration']","Memory-intensive queries (such as those involving sorting and hashing) are queued when there is not enough memory available to run the query. The query wait option specifies the time, in seconds (from 0 through 2147483647), that a query waits for resources before it times out. The default value for this option is -1. This means the time-out is calculated as 25 times the estimated query cost.",https://docs.microsoft.com/sql/database-engine/configure-windows/configure-the-query-wait-server-configuration-option,['SysConfiguration'],Server,"['Windows', 'Linux']",OnPremises,"[11.0,)",,,
RecoveryIntervalOn,Warning,Option 'recovery interval' set to default,Set 'recovery interval' option to @{default_recovery_interval}. Current value is @{recovery_interval},"['DefaultRuleset', 'Configuration', 'Performance']","The 'recovery interval' option defines an upper limit on the time recovering a database should take. The default recovery-interval value is 0, which allows the Database Engine to automatically configure the recovery interval. Higher values indicate the approximate maximum recovery time, in minutes.",https://docs.microsoft.com/sql/database-engine/configure-windows/configure-the-recovery-interval-server-configuration-option,['SysConfiguration'],Server,"['Windows', 'Linux']",OnPremises,"[11.0,)",,,
RemoteDacClusterOn,Warning,Remote admin connections enabled on cluster (DAC),Enable 'remote admin connections' option,"['DefaultRuleset', 'Configuration']","SQL Server provides a dedicated administrator connection (DAC). The DAC lets an administrator access a running server to execute diagnostic functions or Transact-SQL statements, or to troubleshoot problems on the server, even when the server is locked or running in an abnormal state and not responding to a SQL Server Database Engine connection. On cluster configurations, the DAC will be off by default. Users can execute the remote admin connection option of sp_configure to enable the DAC listener to access a remote connection. If SQL Server is unresponsive and the DAC listener is not enabled, you might have to restart SQL Server to connect with the DAC. Therefore, we recommend that you enable the remote admin connections configuration option on clustered systems.",https://docs.microsoft.com/sql/database-engine/configure-windows/diagnostic-connection-for-database-administrators,"['SysConfiguration', IsClusteredServer']",Server,"['Windows', 'Linux']",OnPremises,"[11.0,)",,,
RemoteQueryTimeout,Warning,Option 'remote query timeout' set to default,Set 'remote query timeout' option to @{recommended_remote_query_timeout}. Current value is @{remote_query_timeout},"['DefaultRuleset', 'Configuration']","The 'remote query timeout' option specifies how long, in seconds, a remote operation can take before SQL Server times out. The default value for this option is 600, which allows a 10-minute wait. This value applies to an outgoing connection initiated by the Database Engine as a remote query.",https://docs.microsoft.com/sql/database-engine/configure-windows/configure-the-remote-query-timeout-server-configuration-option,['SysConfiguration'],Server,"['Windows', 'Linux']",OnPremises,"[11.0,)",,,
